"MR1","MR2","MR3","MR4"
-2045623.58386099,-2136990.27408337,-1311686.59919335,-639874.315891726
1637407.44670895,1529163.88300336,1141738.89580804,496828.77274058
-2153057.6073858,-1687610.47195991,-1664851.08172391,-625930.567269395
-1435814.62959246,-1170127.60066658,-1087613.0806932,-421201.279527768
-1629220.85029304,-1586671.41683099,-1103053.21622505,-499859.238096057
-2196562.14380342,-2195361.42323427,-1458736.05694257,-678680.16232883
-254134.004900377,-242779.489545608,-174446.419492201,-77570.323483701
-1857643.57273827,-1970520.4411777,-1176013.48916588,-583606.689395868
1649990.56337193,1456780.07630038,1193105.23871628,493524.353198202
-503917.72238004,-561100.03247537,-305567.938268056,-160562.715993217
NA,NA,NA,NA
57844.8821926307,250647.506925559,-59195.5758745824,34200.2210973249
4018310.8448934,3975013.32902539,2689366.61353087,1238074.9676248
-589225.271802676,-173127.329673412,-601760.858946232,-146852.385690129
946452.706850271,1047797.70228585,576976.220025625,301051.700354154
1169218.78417823,1052725.63947336,835121.327828476,351450.40056722
564535.889919462,400300.06682424,457885.971679876,160548.943546766
709.760928901509,-66489.867713618,34489.0475136734,-5468.77200243483
154503.341047468,109004.664773238,125594.458038667,43893.1529105245
758995.182457271,638786.753710193,564687.510293434,224368.004286775
2306848.77175606,2130993.86151592,1620361.27732308,697975.914460251
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
213945.231363756,192497.184153858,152876.543002346,64295.8420636634
-3457232.01699315,-3046580.88027442,-2502858.63539804,-1033589.82014252
528976.661947882,592805.302040174,318836.793106143,168868.965749823
-2744199.15327002,-2750254.63507229,-1818600.40040555,-848525.530651367
-45971.5092817786,69370.1377595059,-88901.438899021,-4440.92533478115
1543201.55951232,1313333.9170374,1140767.20594748,457419.414067269
100437.321573498,11954.4367722693,111462.359913955,23546.5170098334
405651.62504107,158490.080268485,394389.158444325,104428.75869056
4592317.18399668,4187579.18398259,3253359.61446227,1384852.84829182
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
-3714117.56847283,-3263412.12958558,-2693661.08893106,-1109581.85664946
1807918.02480983,1705671.49304452,1251893.83059397,550026.683870192
-185072.543631364,-669599.982326029,122399.566071067,-98216.8209394585
315345.989382783,467523.985987039,132305.46984294,110332.562867529
1224370.51059224,1137893.81093124,856541.778688237,371034.239781101
-175191.790145454,-215994.150246221,-95642.0788587832,-57591.9233373315
-1121305.83332342,-1139809.73552861,-734981.150427928,-348072.622977814
1555192.07164538,1432335.32884948,1094562.59121502,470185.169556105
2235551.74175205,2235935.08142457,1483821.75657175,690864.734234665
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
602040.973688754,711649.856954594,344168.070479268,195324.420616112
-173109.429203014,-150724.942293675,-126245.10967543,-51598.3601415522
544933.496536019,460346.61462937,404557.441184948,161235.297011578
1295457.65565794,1117359.14352315,950105.598812147,385242.887490499
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
-1647144.89874926,-1641325.65655133,-1096359.48008024,-508507.821020036
-2475089.05023747,-2143133.0534973,-1811052.60861811,-736748.406972346
NA,NA,NA,NA
908263.975485062,706661.37090519,704976.734143247,263603.656834312
-1134203.5735777,-1223563.60253127,-707675.975228598,-358057.043228558
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
2179470.42147932,2064729.55862049,1504863.90951962,663787.001576611
NA,NA,NA,NA
-2016705.80973452,-1849190.61006138,-1423530.96124924,-609020.153254612
1983602.36017502,2150202.57391806,1232433.6380418,627080.664019087
475643.535983747,429355.40316978,339174.584133048,143064.587948174
NA,NA,NA,NA
NA,NA,NA,NA
-99491.6436670398,193334.562870902,-214269.534211268,-5950.19076721976
NA,NA,NA,NA
-1293379.42026566,-1376119.81437188,-816694.645305423,-406685.375251517
-587229.47425189,-627909.619489343,-369224.213976602,-184910.477813199
-220992.365445731,-305950.116692978,-103694.838837018,-75483.4050227315
NA,NA,NA,NA
438262.169127288,452101.844680977,283921.239103446,136605.06147311
1234274.55028487,1385786.26711239,742647.251491556,394245.143425161
-4341620.38796472,-4240288.09362344,-2933362.15004393,-1333069.87093852
584416.934729463,454951.425055801,453482.063059707,169636.011674032
NA,NA,NA,NA
NA,NA,NA,NA
275178.82064705,133966.260033852,254149.684743091,73080.9368398012
1989251.96389449,2015359.60056604,1307299.5001208,616931.148389512
1389437.39920958,1402784.60750138,915586.492503286,430494.800718364
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
-977272.807272551,-940705.767597991,-667245.629200449,-298900.871740124
NA,NA,NA,NA
-4579223.80741474,-4277654.4183538,-3192447.54843422,-1389542.40533094
-246889.200599032,308812.971252266,-445176.883569679,-29245.9630846997
-2553321.20942811,-2614742.32566603,-1663866.53277925,-794230.693216869
-2334417.97994103,-2518860.45176516,-1456281.88111972,-736998.984751647
-2457804.54005129,-2320557.74047483,-1701024.95998902,-747892.02152345
3891686.71657983,3713442.67280251,2673616.17940638,1187518.40021987
1087767.40932256,921031.218884451,806482.623618468,322024.830229492
1079579.443458,895319.539136498,809919.988470514,318011.381926477
NA,NA,NA,NA
-6471881.92944894,-5927091.85364147,-4571954.67398037,-1953819.62858615
1895833.14224329,1882943.96537667,1265022.2295001,584759.012681487
NA,NA,NA,NA
-718957.712001956,-554555.022881037,-560478.991346763,-208253.160861821
866935.026488401,775585.148724383,621731.323593316,260165.880742193
2453411.1613746,2187512.02460731,1763224.73066798,735642.506906681
-661760.805184014,-812582.609105922,-362949.247863299,-217268.213085953
-1270355.19417336,-1305214.15901193,-825647.880552022,-395517.602440229
240290.321193393,204994.911219934,177377.572329942,71264.8984951549
1760505.41995431,1571760.36166084,1264203.36358501,528050.67142672
229390.170365488,214621.61652708,159749.879919161,69635.7382733228
-318286.213591239,-384444.357796415,-177799.461024405,-103960.076237821
-328720.453712997,-375951.358519393,-194303.892713954,-105579.677483013
-119087.22262877,-213028.424062687,-31501.0780874395,-44753.9751897962
5306.75793807937,261269.420413606,-126039.495467311,23310.5620601733
NA,NA,NA,NA
NA,NA,NA,NA
1782981.77954681,1766267.32668246,1192046.36368758,549564.577262263
-2605854.2640033,-2323491.6283114,-1872752.5116726,-781355.410663128
-2342579.64978178,-2263092.33409085,-1595294.67812277,-717175.865698778
-1973870.48077322,-1620261.37841631,-1489291.8295988,-580028.590648473
2041736.95821649,2005601.25808815,1373643.0041127,627878.994007008
-1275729.85225577,-995212.531520761,-988851.828581637,-370477.16437823
217573.610572125,302520.178823004,101432.204282586,74425.6385599249
107998.528604093,-21230.8003713664,137104.408368806,22432.5523338332
-954567.213171195,-961345.223103547,-630232.6886843,-295554.628609802
1624325.24443528,1491849.87299965,1145321.85324627,490734.382075743
97358.5777409596,62510.9158940839,82268.3089886548,27134.6577969153
-1227835.09135495,-971061.810008817,-945037.96367431,-357685.928016294
-108275.463943479,-279176.539328533,14632.9320635891,-47927.9165597768
-784472.746264813,-636002.648357409,-595902.871948233,-229847.344775668
956174.097971919,759491.98079167,734288.310088882,278825.550678649
2087060.65783662,1701371.49317203,1580669.84395386,612290.742007369
NA,NA,NA,NA
-64483.2162294198,49659.1805908439,-100583.974199072,-10261.252591963
1704105.537653,1403526.00220868,1283370.05105035,501154.589655265
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
-1646437.91595811,-1522965.15265493,-1155444.30730382,-498329.696618732
-501384.049518532,-372722.051452986,-397956.38781567,-144045.060880211
38401.2392188367,-76426.1153667279,83616.3172605975,2145.34507823016
-170393.013043309,-131183.180541337,-132957.219463866,-49335.2622282651
NA,NA,NA,NA
518661.709038326,519240.534040527,344006.951637058,160324.750077657
-1653385.59504596,-1455102.66419684,-1197923.33253735,-494141.929953794
-28340.7161950444,13116.959649426,-39798.3943976664,-5247.23342395435
421716.381654205,388683.202587885,296667.190864453,127522.849285671
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
4656.18372875698,56180.2087014142,-22989.6049939596,5803.03174013784
311965.188681188,173870.035315779,276985.540407608,84711.2596114962
-1913827.84359486,-1706700.27257965,-1375289.2524221,-573875.468728517
604971.109267505,446573.500922811,481770.93204766,173539.005301976
460588.800233433,172599.96158247,451523.546831676,117949.252507969
666882.52710958,476457.617303881,539080.159511843,189958.219868495
-321471.413142715,-192053.715064173,-278909.220034536,-88385.6887036241
4242437.04428217,4081629.43979421,2897633.24714806,1297385.26008375
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
198378.92417397,315462.465746677,72422.0169737781,71217.1406676815
72346.7439932417,-3298.22420784258,86314.4343865658,15952.2398530737
415367.134078154,489756.46462159,238075.921684592,134654.774123303
-628870.507948764,-628840.863207064,-417474.018624893,-194331.072289344
493978.254592987,439816.11915244,355329.473684036,148061.494297519
-1055210.20505892,-1079548.7376611,-688154.38519109,-328141.876131447
-319126.575075336,-266372.144696004,-238549.917279726,-94151.4334075789
-11201.4028635729,-161597.738242382,68689.9019163246,-16194.5018109857
NA,NA,NA,NA
-2484885.37990288,-2232172.01125086,-1777444.64333553,-746484.679440204
2091490.70894096,2125238.82797999,1371297.76274569,649169.817901416
-21322.1901922632,158508.023451274,-105179.586201087,8637.3772450433
1102301.16685495,1016676.81434831,775077.56187873,333384.69197084
339719.277725401,245881.548567337,273013.534318814,97035.5228053122
NA,NA,NA,NA
-142396.70923811,-283700.368177133,-23001.1719444298,-55966.906028396
-387030.054178951,-551989.293688196,-173420.476667633,-133567.018813765
-657932.282388787,-639411.343900287,-446123.885192588,-201745.932118992
4162324.62036545,3743606.1417544,2974995.48689318,1250791.94466292
-510872.837740002,-719120.506709295,-233716.257665863,-175500.833458415
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
-681024.970085996,-633045.614068147,-476368.993848583,-206389.504975813
158037.610312991,239212.358910226,63817.917680973,55709.1531391998
1107508.44525534,1495346.83369475,538872.02580501,375078.400166699
-2983347.46721254,-2953362.26388386,-1995595.33481248,-919377.707680527
1065324.04464308,1123228.79554669,677876.886226956,334110.053215817
-936621.392115284,-980788.527087459,-599395.791294666,-293176.236718258
384113.193327446,188124.669621682,354191.670077964,102105.876352896
814032.561211741,756085.282905056,569707.917485227,246646.879261516
1940211.01992081,2037931.50083101,1238496.09045225,607838.73836404
NA,NA,NA,NA
1063167.90011764,1033490.00221494,720779.542188783,326028.294278562
2382097.65181594,2439086.27963329,1552449.81199227,740943.713808601
NA,NA,NA,NA
3667790.46308059,3232681.47798608,2655014.82926417,1096584.93676744
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
-3789991.97560957,-3404411.81727901,-2711062.96525488,-1138539.93659416
1502575.67444277,1420398.32600589,1039039.38292269,457370.434572437
NA,NA,NA,NA
-1428593.16085481,-1318870.04494657,-1003874.35230126,-432174.042300871
75200.0328451484,321817.969060586,-74911.0087376247,44119.4923016644
NA,NA,NA,NA
-893539.756551972,-696276.849201821,-693005.000405849,-259421.245651403
1678236.5777817,1569691.98831305,1168995.53821099,509418.556989265
1198931.30650516,1182646.73947904,804123.790751352,369116.041658898
-1867034.87454095,-1886795.10328256,-1229379.77549679,-578625.14751751
48614.7435386403,170920.973688409,-29637.4749764635,25377.9284643379
NA,NA,NA,NA
NA,NA,NA,NA
-372053.721962714,-527038.708979995,-168527.947806697,-128094.579053297
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
1614176.19210568,1499107.37742695,1129773.80749951,489072.085519755
NA,NA,NA,NA
1474677.32659212,1370941.62794284,1031434.39990183,446924.117999475
-387584.81681145,-221027.455602027,-341597.701231575,-105670.708315838
NA,NA,NA,NA
204021.638610127,39965.028160018,218479.558686087,49158.2847602903
178564.671511358,153172.926593541,131388.382816036,53030.178654209
-772683.721974235,-696816.656821946,-551327.403054104,-232351.049255393
684391.329992449,767375.004744589,412311.585961212,218517.188890994
863111.691338002,731895.467984137,639373.278702392,255606.884362051
NA,NA,NA,NA
NA,NA,NA,NA
1706105.87859977,1844859.11788231,1062318.76693197,538970.24446711
NA,NA,NA,NA
-871771.591848013,-801621.270918804,-614212.75690039,-263455.318797267
-1383907.83074515,-1223403.10932787,-999916.700196178,-414067.814640419
-1428303.25975595,-1384783.77121828,-970171.947084311,-437690.812351011
-1700625.40477545,-1808183.00152615,-1074472.35564508,-534636.311808036
NA,NA,NA,NA
730124.259737852,646146.70933531,527179.900888721,218513.751043731
-677716.648584274,-500262.665933539,-539708.623028001,-194403.228424004
210547.641188549,95405.2087516981,198050.598763058,55316.3829855784
1133932.87961671,1258425.89587238,689715.996299852,360949.075772688
-491585.975565858,-470566.300742306,-336965.490299082,-150130.716498126
NA,NA,NA,NA
NA,NA,NA,NA
-1001520.66345438,-922654.187312812,-704756.291314404,-302813.237527385
-1863207.36032131,-1810956.93511629,-1263288.68327817,-571345.365596726
221092.887735799,488591.161539306,11363.7087783697,90969.3876460089
-591114.786842595,-541647.289997222,-417435.562577755,-178477.90832632
1321274.0653585,1193759.86747595,941637.496551033,397504.894171337
-841382.933561189,-875857.483719054,-541080.103027319,-262922.810482821
-1622316.96097445,-1702916.24663552,-1036135.31806824,-508154.004178867
1804612.23884398,1822255.16020896,1189014.92388165,559156.993598656
NA,NA,NA,NA
416787.642420354,563435.378989113,202443.828342775,141212.947814459
658861.373840877,1088780.59762866,219751.39222594,240001.88754883
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
-214275.906607268,-235373.345983642,-131561.038141748,-68000.0873020203
423590.749897843,511250.845022052,236816.733095874,138320.474272713
767051.132564527,785340.409326556,499927.798262277,238581.68921007
-611794.918475625,-809290.308827403,-306155.808939179,-205776.907156295
1162983.38860536,1059374.62555959,824461.851482203,350615.212826311
587377.179531929,368780.130884713,500564.371449068,163003.829737586
881886.466938803,788900.558458344,632483.338327437,264647.460797927
-1028430.9384711,-1051460.09706353,-671040.82312123,-319756.105660133
-3466794.80613559,-3437641.06218927,-2316100.89866017,-1068842.69348318
56334.1085906368,138606.624593405,-4248.03294175169,24374.909248066
327019.207322202,339197.989146255,210919.562555576,102086.230992172
251905.023401383,422279.943629766,80980.6990435401,92268.5643717141
-2312659.5200207,-2013329.03838803,-1686714.35657262,-689317.631682975
1359675.22545113,1344771.61042986,910128.344706937,418905.820453529
593889.424559688,522099.266858666,430577.488673885,177445.2112052
2211163.72048094,2150046.86878759,1498757.39768936,678120.522845563
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
-1913477.98896114,-1649772.21843138,-1403695.07020464,-568977.55092112
NA,NA,NA,NA
NA,NA,NA,NA
-909645.681468872,-803411.871979686,-657620.016696175,-272104.155078685
NA,NA,NA,NA
-927230.265433836,-987946.507608813,-584785.239491082,-291676.05492189
907723.953856584,960292.835309012,575958.753903277,284957.538620647
-164508.684539001,-343315.794428611,-18697.0012053405,-65974.9339040621
1268759.54269636,1264604.42096118,844335.761651257,391722.165911557
996472.950733903,976164.177232606,671761.753612379,306211.278420949
-3619.50140368693,46694.1848521653,-27870.6072095537,3141.95154806366
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
-205632.778589164,-4063.59686928029,-238535.249166783,-46479.0090771444
-915672.08389788,-874798.154853238,-628535.219270856,-279501.375234374
-1090901.5301375,-963830.119663446,-788488.88609694,-326353.089583688
-310658.234663953,-333047.351823723,-194890.258866515,-97896.907570248
-1761982.98959857,-1839876.67590558,-1130219.11461072,-551084.25645786
-1098411.82594842,-948147.00133088,-805211.636444513,-326709.948206054
-192916.891532746,-36388.1321202841,-207295.40275911,-46361.9519428746
-38573.6493514752,87985.881146771,-89666.1932449915,-1203.61616925942
-2168752.74223566,-2030752.25819175,-1509523.42365793,-658506.49161883
-1391506.86600378,-1428052.21827368,-905216.915284011,-433097.89903919
-1325341.38816878,-1392248.65041521,-845926.26780663,-415222.660461768
1395006.83529768,1136889.21775189,1056692.32911261,409231.558225185
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
-98136.2615737065,131318.046923707,-181293.161647018,-10899.9582452602
-117357.588860112,-188263.992963132,-42015.3634731088,-42270.8906882276
-105680.709901731,-84854.0472048464,-80697.921628133,-30894.3907956286
NA,NA,NA,NA
NA,NA,NA,NA
727712.914126508,925028.215231441,383192.596044535,241583.544250618
NA,NA,NA,NA
-651031.142556231,-659660.339628035,-427799.969569162,-201912.230483362
-723911.807500181,-566824.162872898,-560064.054654946,-210402.784817761
-726040.541526222,-740316.507340223,-474737.505131821,-225570.623077474
2136572.14104536,1988543.90169994,1493237.23165763,647712.810528123
-1155579.70054096,-902315.067192856,-895297.196576627,-335656.978499449
300683.225840213,209986.546111,245509.803813616,85238.0414780467
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
403093.507728255,373731.414272874,282443.551784654,122078.065273524
-593562.846146412,-524593.797729291,-428932.849467432,-177584.112748165
-909854.908360833,-881706.162837059,-618231.748281162,-278781.336872279
NA,NA,NA,NA
-2214534.30992909,-2234435.99754199,-1459989.46483817,-686023.406200351
NA,NA,NA,NA
980717.463955726,967648.95846487,657636.783552948,301954.080145436
1240381.35329901,1529623.28335776,676985.338786119,407793.326942157
-419742.65308686,-451748.786949759,-262434.545695309,-132420.223188264
2012863.61371454,1927668.42868942,1379308.6638955,614800.765905717
3917.60133150788,55943.2670314304,-23732.7936043026,5615.50426393773
-575143.756763439,-645760.562618235,-346049.000658706,-183709.512312505
-138294.906369108,-208486.667333123,-56273.5914228771,-48680.645482557
-1333410.0024085,-1461018.12491419,-820553.158266714,-422853.92976459
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
-1958175.1756289,-2103494.69581361,-1226328.4354653,-617418.5589874
143814.448293403,311484.005238285,10593.6827787939,58635.4069610281
NA,NA,NA,NA
-1340192.56224644,-1451781.15461849,-833168.528649648,-423594.576001233
-458361.796307154,-448843.792097099,-309088.59978432,-140837.934007157
-205812.26390342,-283453.495598996,-97320.000662372,-70173.0209142818
-2074933.37106328,-1881891.12051673,-1475104.3277421,-624853.828644359
-222879.937400279,-330868.066598493,-93290.1903558874,-78017.0640565665
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
1765435.14567785,1641290.08717077,1234777.35902314,535046.436809127
572652.45134083,504305.958708882,414734.379601617,171174.495542616
787205.255394566,1231271.41309511,297792.087233002,280862.003452042
-1204940.8125641,-1392059.19929793,-705151.746531842,-388193.188308975
-1334337.57395492,-1479041.48693992,-812519.356209055,-424588.909650385
567049.276671236,676110.938526376,321215.883637962,184463.918688379
1097253.89278861,945880.506363599,805006.033388905,326257.761158996
-561108.915145481,-544612.502823383,-380826.90746675,-171997.324077517
-649732.958669958,-798422.994480329,-356042.056495836,-213369.498308084
-190982.978651879,-120066.278822022,-162674.397044887,-53013.0675319792
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
616216.282850394,736040.355698959,348405.262959151,200568.437183566
169777.165728035,537798.23951934,-73585.6497989201,83625.3922056942
554641.790740856,463013.066408501,414563.858261674,163637.158590383
NA,NA,NA,NA
-2503638.92040366,-2271034.09681084,-1779717.25543552,-753981.071727178
-1690856.76236566,-1661043.07795462,-1137522.85436891,-519985.693377062
398057.124844987,645037.465809828,139222.380956873,143919.506222938
-403231.926733756,-579276.678153993,-178564.950597982,-139512.389871217
-481183.600521142,-415033.920166098,-352904.122001778,-143094.4123738
1369728.93983532,1261188.00459781,964199.283035138,414084.281753596
1116767.42932239,971319.061175292,814959.566576513,332790.734449392
-702150.023466585,-507376.983845639,-564692.962367674,-200486.528594694
-3142569.64571092,-3053610.91969287,-2131140.40403362,-963587.007565964
NA,NA,NA,NA
-104282.627584243,-135255.008982808,-53547.2346121179,-34848.1767185849
NA,NA,NA,NA
393099.308895743,271460.463892906,322518.769550611,111176.100961924
2170381.02909053,2194155.90421365,1428717.23343037,672705.960286403
4934943.23414082,4583171.95295112,3453996.66640557,1495217.02806408
NA,NA,NA,NA
NA,NA,NA,NA
-22007.7835746649,-4888.71914875583,-23275.8373291897,-5351.71326012883
-49127.4360942055,-72365.6589531543,-20851.3306391393,-17148.3579700544
NA,NA,NA,NA
-2113856.82408247,-2004982.97536677,-1458340.61062045,-644006.702478285
-353465.948926337,-436087.4928912,-192819.574135488,-116224.128892068
NA,NA,NA,NA
872302.823718898,852301.719443828,589179.704590121,267866.249386809
NA,NA,NA,NA
1692410.54686085,1859323.15153877,1038974.02708768,537118.785935372
-2787359.18241602,-2593969.77300812,-1948206.89122725,-844977.850302409
-1123677.94230247,-1123857.75228218,-745832.878907167,-347254.938116616
-622680.084234184,-619694.113980706,-414863.051337966,-192169.546015241
-178150.55524904,-157278.748352198,-128823.168679979,-53285.1325642518
1076935.84167941,1066855.32959268,719998.414562245,331942.091250094
1105330.08105801,1170606.24627078,700702.269002367,347095.249493024
295773.811546646,395880.937833131,145669.349238539,99875.9003770423
-138557.713155921,-57316.2236174437,-133100.171489388,-35938.1001308738
-1844773.62535833,-1914675.48726902,-1189220.63497906,-575991.635819789
-12262.733197041,13411.830813341,-21136.5904156922,-1616.33885615722
-532628.1934161,-524177.383373314,-357846.616028056,-163876.656723271
-1086789.32230694,-888240.190026814,-821936.589958117,-319029.528303589
898806.041629857,957652.752420589,566861.763042797,282732.387017131
NA,NA,NA,NA
NA,NA,NA,NA
-236916.766895014,-62133.6885712116,-245744.439824841,-58415.1301882436
NA,NA,NA,NA
-1836349.87309468,-1752179.54930158,-1261620.7324463,-560342.583052924
681962.287737306,759868.200488696,413267.730296169,217335.113982456
NA,NA,NA,NA
NA,NA,NA,NA
-147320.975481922,-392755.711135299,26437.2774096919,-66305.8628626761
904330.208923705,904214.58928676,600372.508195543,279446.1116492
-54961.3217442277,209309.809839457,-170254.795613031,5390.98338176336
661196.581821282,589327.865989715,475298.057586099,198239.414972293
1737981.46650123,1849408.76909138,1097310.21506888,546506.289970039
-949955.103688781,-730505.816348029,-741686.988273885,-274977.353736205
-567069.336712097,-408906.321409067,-456490.152784374,-161845.516112698
191115.876576893,51415.1895166116,197581.701248074,47231.033099625
3216766.13602695,3167611.39488043,2160249.87303368,989886.88780489
-2062238.1609421,-2109739.99496347,-1344916.49242933,-641295.384993359
-50311.4418961482,-155835.775981135,20016.4782069565,-24482.3076085042
-1092783.25728464,-1125470.61154088,-708870.005526881,-340460.224676423
91355.5276714455,111836.867801225,50276.9621121729,29964.9682119981
388965.501673641,161120.174917621,373537.768234203,100908.078073004
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
-1005842.30661514,-921601.693916329,-710341.698040258,-303693.510443564
-5770921.68843376,-5706944.06685145,-3863258.75251709,-1777915.36077981
32637.9260239259,40245.7468171216,17814.6247651019,10729.6197612308
-291120.12844605,-119078.805072345,-280336.687756485,-75395.3169922124
NA,NA,NA,NA
NA,NA,NA,NA
-1662513.6185979,-1625460.25017138,-1122373.48506554,-510614.124357065
-504313.111641008,-546687.045690969,-313327.099052036,-159430.75211413
-1923826.44872902,-1691904.49988382,-1394480.40182595,-574866.553872491
603183.312145388,545711.461157738,429500.493457962,181530.696669579
-570175.242351917,-671523.065169248,-327194.493937006,-184775.595669231
318299.131253603,422538.781371442,158529.280534873,107187.54679271
29389.5129590522,27346.7580950317,20543.1421333397,8909.90588977643
39903.1770006773,247087.665202967,-78385.2947463499,29872.1683889742
-1242308.05297838,-1246431.37765085,-822586.46991475,-384247.895423762
-175486.137441039,-246554.884723397,-80518.1709828299,-60244.9977958761
353893.323836107,271884.771488717,276435.104835286,102417.814345424
-257772.92746892,-471306.447443248,-63028.9132947134,-97735.6585629058
-2159779.19215181,-2111511.03013834,-1458144.93231897,-663329.581542775
148797.260920169,65702.7827444795,140836.831278185,38947.2755648284
-2063344.87604448,-1848726.76812282,-1478331.02763815,-619444.71210093
1448287.37955768,1793097.06884108,786873.203747189,476743.398352812
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
910589.955330814,810714.162121842,655025.992515597,272934.1178384
160220.995439462,335026.620962464,17872.2760853113,64311.5260495503
-1700561.1299639,-1674079.40404335,-1142279.57421438,-523266.872944087
783734.92640079,774728.639745043,524819.301569282,241427.080479554
566940.732093267,609534.712625884,354785.496028835,178801.5040964
89025.3834163787,-67724.0587660957,138440.267826307,14238.9260129711
-838851.931070556,-890606.841768203,-530652.408197414,-263605.422759721
-2277976.18748567,-1940220.51009623,-1683140.1479673,-675345.975391558
936814.307457687,783067.681526826,699703.447860925,276477.369320548
166876.263820899,218540.596807475,84623.6917763289,55941.0085433403
804040.840607524,780605.144557376,545604.094197142,246481.222721949
1283085.68773768,901777.134910632,1044752.50278141,364214.207194347
-777638.839740746,-756691.788099278,-526817.248821726,-238533.37851953
331645.198341812,175754.779957334,299063.592940871,89285.1669152551
4062846.60092968,4067465.82857086,2694674.48170322,1255894.799844
NA,NA,NA,NA
-1268559.0660492,-1341927.50371886,-804960.524323112,-398223.143280853
-491209.079726137,-478128.660782508,-332696.586163124,-150687.120301068
32495.9382830335,58494.4775485771,8411.39839381888,12242.3536891226
-930497.080909783,-909359.297782929,-628387.195429306,-285754.004083812
-2248144.35086843,-2098815.28434798,-1567957.67431654,-682080.189221039
1298519.33693915,1215488.77350815,904017.108703846,394238.686729412
NA,NA,NA,NA
NA,NA,NA,NA
162801.252863562,219367.605780154,79437.5560969902,55099.4259632977
-399338.30553288,-504846.609465724,-211686.601856108,-132335.731913452
1270799.24642004,1168466.68356395,895385.127187803,384039.70637389
297499.064777019,339037.539208693,176463.753461907,95451.5700871884
710439.398614144,669890.892105161,492129.099059243,216107.054252446
-1038511.18529918,-1112805.04515624,-651783.944404573,-327212.127628461
380947.454645388,274900.820542788,306562.449384611,108743.290298305
-1183037.38219986,-1389398.91086604,-680870.558606591,-383055.625708131
-979147.895266551,-877496.383666393,-701434.270586124,-293970.992145242
646367.234796288,306547.630210859,601084.340919415,170970.402009556
278918.964842338,112666.143453634,269306.633051082,72115.7888035894
